user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username,user_id_clean,username_clean,full_name_clean,manager_username_clean,department_clean,role_clean,location_clean,hostname_clean,device_id_clean,hire_date_clean,termination_date_clean,status_clean,is_terminated,total_iam_events,failed_logins,mfa_failures,avg_iam_risk,max_iam_risk,tampered_iam_ips,total_alerts,critical_alerts,high_alerts,active_alerts,temporal_anomalies,high_threat_alerts,max_severity_score,total_fw_events,denied_fw_events,tampered_fw_ips,threat_flagged_fw,total_bytes_transferred,identity_risk_score,access_risk_score,endpoint_risk_score,network_risk_score,composite_threat_score,threat_tier,is_terminated_active_breach,is_brute_force_suspect,is_tampering_suspect,is_ml_anomaly,anomaly_score,behavior_cluster
EMP 10520,diya.tandon19,Diya Tandon,IT,Executive,Remote,LPT-10520,,OOO,1738725608,,,EMP10520,diya.tandon19,Diya Tandon,none,Engineering,Executive,Remote / WFH,LPT-10520,,2025-02-05 03:20:08,,INACTIVE_LEAVE,False,4,0,0,63.25,100.0,2,2,1,0,2,1,1,100.0,9,1,7,2,197630140.0,50.0,65.0,100.0,74.44,71.1,HIGH,False,False,True,False,0.46,Zero-Trust Deprovisioning Breaches
EMP12527,joshua.dash97,Joshua Dash,Ops Team,Manager,Work From Home,VDR-12527,,D,,23-Aug-2026 18:46:51,,EMP12527,joshua.dash97,Joshua Dash,none,Operations,Manager,Remote / WFH,VDR-12527,,,2026-08-23 18:46:51,TERMINATED,True,3,0,0,43.666666666666664,95.0,2,2,0,0,2,0,2,25.0,13,0,9,0,429320352.0,100.0,62.5,70.0,40.0,71.1,HIGH,True,False,True,False,0.42,High IAM / Failed Login Surge
EMP10782,benjamin.sahota99,Benjamin Sahota,marketing dept,Engineer,Head Office,LPT-10782,DEV80570,Disabled,04-Oct-2025 13:30:19,2025-11-07 11:55:02,unknown,EMP10782,benjamin.sahota99,Benjamin Sahota,unknown,Marketing,Engineer,Head Office,LPT-10782,DEV-80570,2025-10-04 13:30:19,2025-11-07 11:55:02,TERMINATED,True,5,2,1,38.8,81.0,4,1,0,0,1,0,0,25.0,9,2,5,3,324207990.0,100.0,90.5,10.0,78.89,70.9,HIGH,True,False,True,False,0.448,Baseline Normal Activity
EMP12232,,Idika Sani,operations dept,Analyst,,WS-12232,DEV43610,LEFT,23/07/2025,2026-08-19T09:57:38,manager419,EMP12232,unknown,Idika Sani,manager419,Operations,Analyst,Head Office,WS-12232,DEV-43610,2025-07-23 00:00:00,2026-08-19 09:57:38,TERMINATED,True,3,1,0,64.33333333333333,75.0,1,2,0,2,2,0,0,75.0,11,3,7,1,400769278.0,100.0,51.0,60.0,65.91,70.9,HIGH,True,False,True,False,0.391,Baseline Normal Activity
12467,chaitaly.char55,Chaitaly Char,operations dept,Manager,head office,LPT-12467,DEV-45570,Resigned,2022-07-30T10:31:03,not available,  manager715  ,EMP12467,chaitaly.char55,Chaitaly Char,manager715,Operations,Manager,Head Office,LPT-12467,DEV-45570,2022-07-30 10:31:03,,TERMINATED,True,5,1,0,67.6,94.0,2,1,0,0,1,0,1,50.0,6,3,4,1,161264443.0,100.0,68.0,35.0,75.0,70.8,HIGH,True,False,True,False,0.403,Baseline Normal Activity
EMP10721,chameli.rama10,Chameli Rama,Mktg,Analyst,,WS-10721,DEV-53601,LWP,2022-03-13T07:39:56,,,EMP10721,chameli.rama10,Chameli Rama,none,Marketing,Analyst,Head Office,WS-10721,DEV-53601,2022-03-13 07:39:56,,INACTIVE_LEAVE,False,6,1,0,68.33333333333333,95.0,2,3,0,1,3,1,2,75.0,12,4,9,1,350231243.0,50.0,68.5,100.0,68.33,70.8,HIGH,False,False,True,False,0.436,Zero-Trust Deprovisioning Breaches
EMP10343,AYAAN.KALA66,Ayaan Kala,sales dept,Director,Remote,,DEV-17152,Blocked,13/01/2022,29-Dec-2022 21:20:26,manager753,EMP10343,ayaan.kala66,Ayaan Kala,manager753,Sales,Director,Remote / WFH,,DEV-17152,2022-01-13 00:00:00,2022-12-29 21:20:26,TERMINATED,True,3,2,0,54.666666666666664,72.0,2,5,0,1,5,1,3,75.0,0,0,0,0,0.0,100.0,63.0,100.0,0.0,70.8,HIGH,True,False,True,True,0.51,Zero-Trust Deprovisioning Breaches
EMP 12156,oscar.tak70,Oscar Tak,Legal Dept,Specialist,,VDR-12156,DEV-90924,D,02-12-2022 12:58:46 PM,06-26-2025 08:01:18 AM,manager662,EMP12156,oscar.tak70,Oscar Tak,manager662,Legal,Specialist,Head Office,VDR-12156,DEV-90924,2022-12-02 12:58:46,2025-06-26 08:01:18,TERMINATED,True,1,1,1,81.0,81.0,0,2,0,0,2,1,0,50.0,10,4,6,1,163764194.0,100.0,56.5,50.0,71.0,70.8,HIGH,True,False,True,True,0.524,Zero-Trust Deprovisioning Breaches
EMP11201,pooja.bava61,Pooja Bava,finance dept,Engineer,,VDR-11201.corp.local,DEV-14105,On Leave,27/03/2023 12:05,,manager927,EMP11201,pooja.bava61,Pooja Bava,manager927,Finance,Engineer,Head Office,VDR-11201,DEV-14105,2023-03-27 12:05:00,,INACTIVE_LEAVE,False,8,0,0,75.125,88.0,3,4,0,1,3,1,2,75.0,10,4,8,1,425184571.0,50.0,66.5,100.0,71.0,70.8,HIGH,False,False,True,False,0.44,Zero-Trust Deprovisioning Breaches
EMP 10555,vrishti.lala52,Vrishti Lala,MKT,Trainee,Branch Office,VDR-10555,DEV-27188,Leave,01/11/2025,not available,manager202,EMP10555,vrishti.lala52,Vrishti Lala,manager202,Marketing,Trainee,Branch Office,VDR-10555,DEV-27188,2025-11-01 00:00:00,,INACTIVE_LEAVE,False,8,1,0,44.75,100.0,3,2,0,2,2,1,2,75.0,13,5,8,0,555572437.0,50.0,78.5,100.0,55.38,70.7,HIGH,False,False,True,False,0.452,Zero-Trust Deprovisioning Breaches
EMP 10445,charvi.mann64,Charvi Mann,sales dept,Specialist,Branch_Office,ws-10445,DEV78569,ON_LEAVE,2023-01-17 00:35:10,,MANAGER402,EMP10445,charvi.mann64,Charvi Mann,manager402,Sales,Specialist,Branch Office,WS-10445,DEV-78569,2023-01-17 00:35:10,,INACTIVE_LEAVE,False,8,0,0,48.25,89.0,4,4,1,2,3,0,2,100.0,7,0,3,3,266503473.0,50.0,74.5,100.0,60.0,70.6,HIGH,False,False,True,False,0.435,High IAM / Failed Login Surge
EMP12712,dayita.char97,Dayita Char,IT Support,Director,Work_From_Home,VDR-12712,dev 37319,Disabled,02-20-2025 07:42:56 PM,20/06/2026 05:52,,EMP12712,dayita.char97,Dayita Char,none,Support,Director,Remote / WFH,VDR-12712,DEV-37319,2025-02-20 19:42:56,2026-06-20 05:52:00,TERMINATED,True,5,1,0,31.8,65.0,1,3,0,0,3,0,2,50.0,8,1,4,0,227822685.0,100.0,46.0,80.0,45.0,70.5,HIGH,True,False,True,False,0.401,High IAM / Failed Login Surge
EMP10331,janaki.hegde46,Janaki Hegde,hr dept,Officer,Data_Center,LPT-10331,dev66314,Blocked,17/03/2024 00:37,05-31-2025 01:44:10 PM,manager691,EMP10331,janaki.hegde46,Janaki Hegde,manager691,Human Resources,Officer,Data Center,LPT-10331,DEV-66314,2024-03-17 00:37:00,2025-05-31 13:44:10,TERMINATED,True,6,1,0,68.33333333333333,100.0,2,1,0,0,1,0,1,25.0,9,0,5,2,328351744.0,100.0,71.0,35.0,70.0,70.5,HIGH,True,False,True,False,0.416,Baseline Normal Activity
emp_10767,pallavi.kunda48,Pallavi Kunda,Operations,Trainee,Data Center,VDR-10767,DEV79033,D,2023/12/31,2026-04-07T12:14:56,,EMP10767,pallavi.kunda48,Pallavi Kunda,none,Operations,Trainee,Data Center,VDR-10767,DEV-79033,2023-12-31 00:00:00,2026-04-07 12:14:56,TERMINATED,True,6,2,0,47.166666666666664,100.0,1,2,0,0,1,0,2,25.0,5,0,5,0,218904256.0,100.0,69.5,60.0,40.0,70.4,HIGH,True,False,True,False,0.426,Baseline Normal Activity
EMP10609,bhavya.oza34,Bhavya Oza,OPERATIONS,Specialist,branch office,LPT-10609,,Deactivated,2020-10-12T12:56:33,2025-08-15T13:29:57,,EMP10609,bhavya.oza34,Bhavya Oza,none,Operations,Specialist,Branch Office,LPT-10609,,2020-10-12 12:56:33,2025-08-15 13:29:57,TERMINATED,True,5,0,0,21.2,88.0,1,2,0,0,1,0,2,25.0,11,2,10,1,328525119.0,100.0,51.5,60.0,62.27,70.3,HIGH,True,False,True,False,0.386,Baseline Normal Activity
EMP10708,krisha.dugar95,Krisha Dugar,FINANCE,Trainee,remote,lpt-10708,DEV-44242,Deactivated,2022-01-03T20:02:29,1782810015,,EMP10708,krisha.dugar95,Krisha Dugar,none,Finance,Trainee,Remote / WFH,LPT-10708,DEV-44242,2022-01-03 20:02:29,2026-06-30 09:00:15,TERMINATED,True,1,0,0,0.0,0.0,1,3,2,1,3,0,3,100.0,10,3,10,1,372851262.0,100.0,7.5,100.0,67.0,70.3,HIGH,True,False,True,True,0.536,High IAM / Failed Login Surge
EMP12154,AADI.SIDHU81,Aadi Sidhu,information tech,Officer,Warehouse,vdr-12154,,Resigned,12-05-2023 12:42:57 PM,07-18-2024 11:51:53 AM,manager181,EMP12154,aadi.sidhu81,Aadi Sidhu,manager181,Engineering,Officer,Warehouse,VDR-12154,,2023-05-12 12:42:57,2024-07-18 11:51:53,TERMINATED,True,5,1,1,50.0,100.0,2,2,0,0,1,0,1,25.0,5,2,5,0,59765197.0,100.0,81.0,35.0,56.0,70.2,HIGH,True,False,True,False,0.417,Baseline Normal Activity
emp11049,qushi.acharya51,Qushi Acharya,OPERATIONS,Director,,WS-11049,DEV94023,OOO,2020-08-09 07:37:06,,manager139,EMP11049,qushi.acharya51,Qushi Acharya,manager139,Operations,Director,Head Office,WS-11049,DEV-94023,2020-08-09 07:37:06,,INACTIVE_LEAVE,False,7,1,0,60.57142857142857,100.0,3,4,0,0,3,0,3,25.0,5,1,3,1,155410450.0,50.0,78.5,100.0,53.0,70.2,HIGH,False,False,True,False,0.371,High IAM / Failed Login Surge
EMP12435,vasana.pandey31,Vasana Pandey,Call Center,Analyst,REMOTE,VDR-12435,dev31212,LEFT,28-Mar-2025 16:08:49,10-Jun-2026 04:13:09,,EMP12435,vasana.pandey31,Vasana Pandey,none,Call Center,Analyst,Remote / WFH,VDR-12435,DEV-31212,2025-03-28 16:08:49,2026-06-10 04:13:09,TERMINATED,True,6,1,0,54.833333333333336,100.0,2,3,0,1,2,0,0,75.0,7,3,3,1,219050536.0,100.0,71.0,40.0,62.14,70.2,HIGH,True,False,True,False,0.388,Baseline Normal Activity
EMP11541,,Anamika Nanda,sales dept,Engineer,Remote,LPT-11541,DEV65611,LWP,24/12/2021 20:09,not available,,EMP11541,unknown,Anamika Nanda,none,Sales,Engineer,Remote / WFH,LPT-11541,DEV-65611,2021-12-24 20:09:00,,INACTIVE_LEAVE,False,7,2,0,70.85714285714286,99.0,3,4,0,1,3,0,4,75.0,9,1,7,0,364101778.0,50.0,84.0,100.0,44.44,69.9,HIGH,False,False,True,False,0.384,High IAM / Failed Login Surge
emp10369,JASMIT.BUCH51,Jasmit Buch,Customer Support,Analyst,,WS-10369,,DISABLED,24-Jun-2021 04:31:05,01/12/2024 14:11,,EMP10369,jasmit.buch51,Jasmit Buch,none,Support,Analyst,Head Office,WS-10369,,2021-06-24 04:31:05,2024-12-01 14:11:00,TERMINATED,True,5,1,0,64.0,100.0,3,1,0,0,0,0,1,25.0,7,0,6,3,161054024.0,100.0,78.5,25.0,70.0,69.9,HIGH,True,False,True,False,0.431,Baseline Normal Activity
emp12734,xavier.kade65,Xavier Kade,R&D,Director,head office,VDR-12734,dev51276,DISABLED,04/06/2025 04:54,21/06/2025 05:17,,EMP12734,xavier.kade65,Xavier Kade,none,R&D,Director,Head Office,VDR-12734,DEV-51276,2025-06-04 04:54:00,2025-06-21 05:17:00,TERMINATED,True,3,0,0,29.666666666666668,55.0,2,4,0,0,3,0,2,50.0,14,2,10,0,513032470.0,100.0,42.5,80.0,45.71,69.8,HIGH,True,False,True,False,0.406,High IAM / Failed Login Surge
11186,CHRISTOPHER.CHAUDHARY51,Christopher Chaudhary,Support,Engineer,,WS-11186.corp.local,dev56640,LWP,2025-12-23T01:53:21,,manager439,EMP11186,christopher.chaudhary51,Christopher Chaudhary,manager439,Support,Engineer,Head Office,WS-11186,DEV-56640,2025-12-23 01:53:21,,INACTIVE_LEAVE,False,8,0,0,45.875,84.0,2,5,0,0,3,0,3,50.0,11,2,9,2,334826148.0,50.0,57.0,100.0,77.27,69.7,HIGH,False,False,True,False,0.386,High IAM / Failed Login Surge
EMP 11767,harita.kakar82,Harita Kakar,Support,Manager,Branch Office,VDR-11767,DEV-26640,DISABLED,2021/03/27,,,EMP11767,harita.kakar82,Harita Kakar,none,Support,Manager,Branch Office,VDR-11767,DEV-26640,2021-03-27 00:00:00,,TERMINATED,True,3,0,0,38.0,63.0,2,2,1,1,2,0,0,100.0,6,1,6,0,232117272.0,100.0,46.5,75.0,46.67,69.7,HIGH,True,False,True,False,0.451,High IAM / Failed Login Surge
EMP10137,varsha.prabhakar82,Varsha Prabhakar,Purchase,Officer,REGIONAL OFFICE,WS-10137,DEV-59925,Leave,2024/07/06,not available,  manager617  ,EMP10137,varsha.prabhakar82,Varsha Prabhakar,manager617,Purchase,Officer,Regional Office,WS-10137,DEV-59925,2024-07-06 00:00:00,,INACTIVE_LEAVE,False,4,1,0,69.75,100.0,2,4,1,1,3,0,2,100.0,10,1,8,1,399006412.0,50.0,71.0,100.0,59.0,69.6,HIGH,False,False,True,False,0.406,High IAM / Failed Login Surge
EMP-10035,tamanna.karan84,Tamanna Karan,Call Center,Analyst,regional office,VDR-10035,dev49240,Exited,,,manager218,EMP10035,tamanna.karan84,Tamanna Karan,manager218,Call Center,Analyst,Regional Office,VDR-10035,DEV-49240,,,TERMINATED,True,1,0,0,42.0,42.0,1,4,1,0,2,0,4,100.0,6,1,3,0,208379232.0,100.0,28.5,100.0,36.67,69.5,HIGH,True,False,True,False,0.477,High IAM / Failed Login Surge
EMP12290,qadim.bedi12,Qadim Bedi,legal,Manager,,WS-12290,DEV59560,L,06/05/2020,not available,  manager867  ,EMP12290,qadim.bedi12,Qadim Bedi,manager867,Legal,Manager,Head Office,WS-12290,DEV-59560,2020-05-06 00:00:00,,TERMINATED,True,6,2,1,73.33333333333333,100.0,3,1,0,0,0,0,1,50.0,5,1,4,0,165244551.0,100.0,94.5,25.0,48.0,69.5,HIGH,True,False,True,False,0.452,Baseline Normal Activity
EMP11230,  urishilla.dewan82  ,Urishilla Dewan,Research and Development,Executive,,WS-11230.corp.local,DEV-11329,Terminated,2025/08/11,,,EMP11230,urishilla.dewan82,Urishilla Dewan,none,R&D,Executive,Head Office,WS-11230,DEV-11329,2025-08-11 00:00:00,,TERMINATED,True,2,0,0,34.5,69.0,1,3,0,0,3,0,2,25.0,9,1,6,0,306591778.0,100.0,42.0,80.0,44.44,69.4,HIGH,True,False,True,False,0.408,High IAM / Failed Login Surge
EMP12873,anusha.sengupta42,Anusha Sengupta,Ops,Consultant,Data Center,ws-12873,DEV23090,LWP,18/06/2021,,  manager541  ,EMP12873,anusha.sengupta42,Anusha Sengupta,manager541,Operations,Consultant,Data Center,WS-12873,DEV-23090,2021-06-18 00:00:00,,INACTIVE_LEAVE,False,10,3,1,53.5,100.0,4,2,0,2,2,0,1,75.0,11,0,9,0,552244932.0,50.0,100.0,85.0,40.0,69.2,HIGH,False,False,True,False,0.466,High IAM / Failed Login Surge
EMP10950,GIRIK.PAI19,Girik Pai,Operations,Officer,Branch Office,LPT-10950,dev 80455,LWP,20/09/2024 19:09,,manager101,EMP10950,girik.pai19,Girik Pai,manager101,Operations,Officer,Branch Office,LPT-10950,DEV-80455,2024-09-20 19:09:00,,INACTIVE_LEAVE,False,7,1,0,32.142857142857146,100.0,1,3,2,0,2,0,1,100.0,7,2,6,1,209558933.0,50.0,63.5,100.0,66.43,69.2,HIGH,False,False,True,False,0.471,High IAM / Failed Login Surge
EMP12188,sai.puri51,Sai Puri,RD,Trainee,,WS-12188,dev 77395,LEFT,2023/08/13,06/05/2024 23:05,manager360,EMP12188,sai.puri51,Sai Puri,manager360,Rd,Trainee,Head Office,WS-12188,DEV-77395,2023-08-13 00:00:00,2024-05-06 23:05:00,TERMINATED,True,5,1,0,68.8,100.0,1,2,0,1,2,0,0,75.0,11,3,6,1,394496594.0,100.0,63.5,40.0,65.91,69.1,HIGH,True,False,True,False,0.395,Baseline Normal Activity
EMP11318,kritika.nori43,Kritika Nori,IT Dept,Executive,,VDR-11318,dev53202,L,22/08/2025 21:55,,manager605,EMP11318,kritika.nori43,Kritika Nori,manager605,Engineering,Executive,Head Office,VDR-11318,DEV-53202,2025-08-22 21:55:00,,TERMINATED,True,6,0,0,74.33333333333333,100.0,3,3,0,0,1,0,1,50.0,13,2,11,1,418869032.0,100.0,72.5,35.0,61.15,69.1,HIGH,True,False,True,False,0.392,Baseline Normal Activity
EMP10128,adweta.bhagat28,Adweta Bhagat,Research and Development,Trainee,Branch Office,WS-10128,DEV23022,On Leave,15/02/2023,,manager760,EMP10128,adweta.bhagat28,Adweta Bhagat,manager760,R&D,Trainee,Branch Office,WS-10128,DEV-23022,2023-02-15 00:00:00,,INACTIVE_LEAVE,False,5,2,1,48.6,76.0,3,1,0,1,0,1,1,75.0,11,5,9,1,308423279.0,50.0,82.5,75.0,73.18,69.0,HIGH,False,False,True,False,0.493,Zero-Trust Deprovisioning Breaches
EMP-10778,gaurang.de59,Gaurang De,operations dept,Executive,HEAD OFFICE,VDR-10778,dev 81584,Leave,1666764270,not available,manager402,EMP10778,gaurang.de59,Gaurang De,manager402,Operations,Executive,Head Office,VDR-10778,DEV-81584,2022-10-26 06:04:30,,INACTIVE_LEAVE,False,4,0,0,70.25,98.0,1,5,0,3,5,1,2,75.0,11,1,9,4,521063779.0,50.0,56.5,100.0,73.64,68.9,HIGH,False,False,True,False,0.427,Zero-Trust Deprovisioning Breaches
EMP-10542,jhalak.toor65,Jhalak Toor,marketing dept,Consultant,head office,VDR-10542,dev 43776,L,,2025-10-31T01:00:00,,EMP10542,jhalak.toor65,Jhalak Toor,none,Marketing,Consultant,Head Office,VDR-10542,DEV-43776,,2025-10-31 01:00:00,TERMINATED,True,3,0,0,13.0,33.0,0,4,1,2,3,0,3,100.0,9,2,9,0,273280790.0,100.0,16.5,100.0,48.89,68.9,HIGH,True,False,True,False,0.465,High IAM / Failed Login Surge
EMP10326,  zarna.rao38  ,Zarna Rao,marketing dept,Specialist,Remote,VDR-10326,dev99037,D,25/02/2021 06:14,,,EMP10326,zarna.rao38,Zarna Rao,none,Marketing,Specialist,Remote / WFH,VDR-10326,DEV-99037,2021-02-25 06:14:00,,TERMINATED,True,6,4,0,49.5,89.0,3,1,0,0,1,0,1,25.0,6,1,3,0,263901191.0,100.0,91.0,35.0,36.67,68.8,HIGH,True,True,True,False,0.469,Baseline Normal Activity
emp10989,samaksh.arya80,Samaksh Arya,legal,Manager,,LPT-10989.corp.local,dev27143,Deactivated,08-18-2021 12:47:35 PM,2024-10-24 07:17:28,manager539,EMP10989,samaksh.arya80,Samaksh Arya,manager539,Legal,Manager,Head Office,LPT-10989,DEV-27143,2021-08-18 12:47:35,2024-10-24 07:17:28,TERMINATED,True,8,2,0,49.375,78.0,2,1,0,0,1,0,1,25.0,13,4,9,1,398918024.0,100.0,66.0,35.0,67.31,68.7,HIGH,True,False,True,False,0.421,Baseline Normal Activity
EMP10548,prisha.bhattacharyya32,Prisha Bhattacharyya,procurement team,Consultant,,LPT-10548,,Exited,1759248735,not available,manager106,EMP10548,prisha.bhattacharyya32,Prisha Bhattacharyya,manager106,Procurement Team,Consultant,Head Office,LPT-10548,,2025-09-30 16:12:15,,TERMINATED,True,5,1,0,18.6,34.0,2,4,1,0,3,1,3,100.0,5,0,2,0,49997376.0,100.0,38.0,100.0,20.0,68.5,HIGH,True,False,True,True,0.536,Zero-Trust Deprovisioning Breaches
EMP11664,qabil.vig75,Qabil Vig,Procurement,Executive,Data Center,LPT-11664,,Terminated,26-Oct-2024 22:24:14,17-Jul-2025 20:17:58,,EMP11664,qabil.vig75,Qabil Vig,none,Procurement,Executive,Data Center,LPT-11664,,2024-10-26 22:24:14,2025-07-17 20:17:58,TERMINATED,True,9,2,1,56.0,90.0,2,2,0,0,2,0,0,50.0,8,2,5,1,282259376.0,100.0,82.0,20.0,65.0,68.5,HIGH,True,False,True,False,0.445,Baseline Normal Activity
EMP10703,rachana_nath10,Rachana Nath,Support,Specialist,remote,VDR-10703,dev 16917,Left,20-Jul-2024 06:58:17,2025/07/19,  manager580  ,EMP10703,rachana_nath10,Rachana Nath,manager580,Support,Specialist,Remote / WFH,VDR-10703,DEV-16917,2024-07-20 06:58:17,2025-07-19 00:00:00,TERMINATED,True,5,3,1,42.2,97.0,4,2,0,0,0,0,0,50.0,12,4,9,1,382061186.0,100.0,98.5,0.0,68.33,68.3,HIGH,True,False,True,True,0.502,Baseline Normal Activity
EMP11035,umang.dugal86,Umang Dugal,RD,Manager,REMOTE,LPT-11035,DEV89761,Left,26-Oct-2023 17:16:20,17/07/2026,MANAGER615,EMP11035,umang.dugal86,Umang Dugal,manager615,Rd,Manager,Remote / WFH,LPT-11035,DEV-89761,2023-10-26 17:16:20,2026-07-17 00:00:00,TERMINATED,True,8,1,0,53.125,100.0,4,2,0,0,1,0,1,50.0,5,0,4,0,161951652.0,100.0,86.0,35.0,40.0,68.2,HIGH,True,False,True,False,0.428,Baseline Normal Activity
EMP11620,ira.choudhury44,Ira Choudhury,Research and Development,Officer,WORK FROM HOME,WS-11620,DEV68711,Left,2025/09/08,17/01/2026 23:51,manager244,EMP11620,ira.choudhury44,Ira Choudhury,manager244,R&D,Officer,Remote / WFH,WS-11620,DEV-68711,2025-09-08 00:00:00,2026-01-17 23:51:00,TERMINATED,True,6,1,1,66.5,100.0,3,0,0,0,0,0,0,0.0,8,2,5,2,334607879.0,100.0,88.5,0.0,80.0,68.1,HIGH,True,False,True,False,0.466,Baseline Normal Activity
11107,warhi.grewal19,Warhi Grewal,Business Sales,Administrator,head office,LPT-11107,dev59434,On Leave,1637490023,,manager207,EMP11107,warhi.grewal19,Warhi Grewal,manager207,Sales,Administrator,Head Office,LPT-11107,DEV-59434,2021-11-21 10:20:23,,INACTIVE_LEAVE,False,10,2,0,33.0,91.0,5,3,0,0,3,0,2,50.0,8,1,6,0,194649655.0,50.0,95.0,80.0,45.0,67.8,HIGH,False,False,True,False,0.403,High IAM / Failed Login Surge
EMP10427,MAHIKA.SURA52,Mahika Sura,legal,Analyst,warehouse,VDR-10427,DEV-84978,Blocked,2022-12-02 04:23:23,12-Nov-2023 14:41:25,manager753,EMP10427,mahika.sura52,Mahika Sura,manager753,Legal,Analyst,Warehouse,VDR-10427,DEV-84978,2022-12-02 04:23:23,2023-11-12 14:41:25,TERMINATED,True,3,1,0,30.666666666666668,56.0,2,1,0,0,1,0,1,25.0,9,3,8,2,288228509.0,100.0,49.0,35.0,83.33,67.7,HIGH,True,False,True,False,0.424,Baseline Normal Activity
EMP12299,arunima.dube33,Arunima Dube,sales team,Director,regional office,lpt-12299,,Resigned,19/09/2024,04-14-2025 06:13:29 PM,manager203,EMP12299,arunima.dube33,Arunima Dube,manager203,Sales,Director,Regional Office,LPT-12299,,2024-09-19 00:00:00,2025-04-14 18:13:29,TERMINATED,True,6,0,0,41.833333333333336,92.0,4,1,0,0,1,0,0,50.0,11,3,7,3,232683834.0,100.0,76.0,10.0,80.91,67.7,HIGH,True,False,True,False,0.446,Baseline Normal Activity
EMP10847,vidhi.krishna41,Vidhi Krishna,Call Center,Director,Data Center,VDR-10847,,On Leave,,,manager832,EMP10847,vidhi.krishna41,Vidhi Krishna,manager832,Call Center,Director,Data Center,VDR-10847,,,,INACTIVE_LEAVE,False,8,0,0,43.625,100.0,2,4,0,3,3,0,3,75.0,7,3,5,0,115268519.0,50.0,65.0,100.0,57.14,67.7,HIGH,False,False,True,False,0.39,High IAM / Failed Login Surge
emp11238,brinda.kade46,Brinda Kade,operations dept,Manager,Data_Center,LPT-11238.corp.local,DEV14424,ON_LEAVE,2022/02/25,,manager400,EMP11238,brinda.kade46,Brinda Kade,manager400,Operations,Manager,Data Center,LPT-11238,DEV-14424,2022-02-25 00:00:00,,INACTIVE_LEAVE,False,7,4,0,46.0,87.0,2,4,0,0,4,0,2,50.0,10,2,6,0,318101619.0,50.0,82.5,90.0,48.0,67.7,HIGH,False,True,True,False,0.42,High IAM / Failed Login Surge
emp10262,ekaraj_bhatnagar68,Ekaraj Bhatnagar,Ops Team,Director,DATA CENTER,LPT-10262,DEV-49306,ACTIVE,06-01-2026 09:20:29 PM,,  manager346  ,EMP10262,ekaraj_bhatnagar68,Ekaraj Bhatnagar,manager346,Operations,Director,Data Center,LPT-10262,DEV-49306,2026-01-06 21:20:29,,ACTIVE,False,9,2,1,65.77777777777777,100.0,6,2,2,0,1,0,2,100.0,13,6,6,2,416110130.0,0.0,100.0,100.0,88.46,67.7,HIGH,False,False,True,True,0.573,High IAM / Failed Login Surge
10370,TEJAS.DHALIWAL72,Tejas Dhaliwal,Customer Support,Engineer,head office,WS-10370,DEV23357,Deactivated,03-10-2021 07:43:29 AM,2021-09-17T22:06:43,,EMP10370,tejas.dhaliwal72,Tejas Dhaliwal,none,Support,Engineer,Head Office,WS-10370,DEV-23357,2021-10-03 07:43:29,2021-09-17 22:06:43,TERMINATED,True,3,1,0,37.333333333333336,49.0,2,2,1,0,2,0,0,100.0,10,2,7,1,226488340.0,100.0,45.5,55.0,63.0,67.7,HIGH,True,False,True,False,0.441,High IAM / Failed Login Surge
emp11697,gautami.batra90,Gautami Batra,sales team,Executive,REMOTE,VDR-11697,dev 85009,On Leave,2021-12-12T06:00:43,,manager724,EMP11697,gautami.batra90,Gautami Batra,manager724,Sales,Executive,Remote / WFH,VDR-11697,DEV-85009,2021-12-12 06:00:43,,INACTIVE_LEAVE,False,9,3,0,40.888888888888886,75.0,6,2,0,0,1,0,2,50.0,9,2,7,2,290028604.0,50.0,87.5,60.0,78.89,67.7,HIGH,False,False,True,False,0.409,Baseline Normal Activity
EMP11599,hardik.krishnan79,Hardik Krishnan,R&D,Trainee,DATA CENTER,VDR-11599,DEV82250,Leave,1629440593,,,EMP11599,hardik.krishnan79,Hardik Krishnan,none,R&D,Trainee,Data Center,VDR-11599,DEV-82250,2021-08-20 06:23:13,,INACTIVE_LEAVE,False,5,1,0,62.8,100.0,3,6,1,1,6,0,3,100.0,6,0,5,0,208054766.0,50.0,78.5,100.0,40.0,67.6,HIGH,False,False,True,False,0.434,High IAM / Failed Login Surge
EMP12562,XITI.MURTY39,Xiti Murty,IT,Analyst,DATA CENTER,vdr-12562,DEV79348,Terminated,2026-07-15 18:07:04,,,EMP12562,xiti.murty39,Xiti Murty,none,Engineering,Analyst,Data Center,VDR-12562,DEV-79348,2026-07-15 18:07:04,,TERMINATED,True,5,1,0,62.0,90.0,0,2,0,0,2,0,2,25.0,6,1,3,0,83333607.0,100.0,51.0,70.0,36.67,67.6,HIGH,True,False,True,False,0.4,High IAM / Failed Login Surge
EMP11896,URMI.PALL82,Urmi Pall,Accounts,Engineer,Data Center,WS-11896,,LEFT,2025-08-19T16:55:56,2026-02-25 13:56:11,unknown,EMP11896,urmi.pall82,Urmi Pall,unknown,Finance,Engineer,Data Center,WS-11896,,2025-08-19 16:55:56,2026-02-25 13:56:11,TERMINATED,True,3,1,0,50.0,75.0,1,1,0,1,1,0,1,75.0,13,0,8,1,407734533.0,100.0,51.0,55.0,55.0,67.5,HIGH,True,False,True,False,0.413,Baseline Normal Activity
