user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username
EMP11093,CHAAYA.GOKHALE74,Chaaya Gokhale,procurement team,Trainee,REMOTE,VDR-11093,,D,16/07/2021 15:32,2025-03-24T23:18:41,manager228
EMP12897,sarthak.kohli12,Sarthak Kohli,Ops Team,Manager,Work From Home,VDR-12897,DEV21839,Active,,not available,MANAGER897
emp12783,NITESH.NAIK20,Nitesh Naik,Marketing,Analyst,remote,LPT-12783.corp.local,DEV-50285,Working,09/01/2021,not available,  manager425  
emp_11763,rachita.baria48,Rachita Baria,customer care,Administrator,DATA CENTER,LPT-11763,dev 96017,ACTIVE,1688769300,not available,manager140
12510,mohammed.modi93,Mohammed Modi,Compliance,Analyst,Warehouse,lpt-12510,dev79614,Working,1721452853,NA,NA
emp10979,ALKA.SASTRY70,Alka Sastry,FINANCE,Executive,Data Center,WS-10979,DEV-89079,A,19/02/2023,NA,unknown
EMP11953,MITALI.BAINS90,Mitali Bains,information tech,Consultant,HEAD OFFICE,WS-11953,dev 93765,Enabled,,NA,manager321
EMP 10464,kalpit.mane85,Kalpit Mane,Operations,Trainee,Head_Office,LPT_10464,DEV-96364,A,2022-11-26T13:25:53,,
EMP-11940,jairaj.jayaraman47,Jairaj Jayaraman,Brand Team,Executive,Work_From_Home,VDR-11940,DEV-59194,Active,2024-09-12T16:36:58,not available,manager740
EMP12595,TARA.THAKUR66,Tara Thakur,Legal,Director,REGIONAL OFFICE,WS-12595,dev56017,LEFT,1685261813,NA,NA
EMP10927,ekta.batra25,Ekta Batra,operations dept,Trainee,Head_Office,LPT_10927,DEV65796,Deactivated,09-11-2020 02:25:25 PM,2024-04-23 16:16:28,
11359,gaurika.patla96,Gaurika Patla,Human Resources,Executive,Work From Home,LPT-11359,dev 66547,Enabled,02/06/2021 15:37,,NA
11216,kamya_pandya54,Kamya Pandya,sales team,Engineer,WORK FROM HOME,WS-11216,DEV-82297,Enabled,08-30-2021 02:01:40 PM,not available,NA
emp_11032,hiral.kibe29,Hiral Kibe,People Team,Administrator,Regional Office,VDR-11032,DEV-58362,Enabled,10-Nov-2021 01:04:42,not available,manager885
EMP12567,sara.borah1,Sara Borah,IT Dept,Analyst,head office,,dev 78025,ACTIVE,2022-06-25 06:02:35,,manager512
11936,darsh.mishra10,Darsh Mishra,Fin,Executive,,WS-11936,dev75721,ACTIVE,05-11-2020 10:02:05 PM,not available,
emp10212,advaith.agate35,Advaith Agate,RD,Engineer,Branch_Office,LPT-10212,dev 16632,Active,2023-04-08T12:17:14,NA,NA
10012,NETRA.VASA52,Netra Vasa,OPERATIONS,Engineer,Branch Office,vdr-10012,DEV74686,ACTIVE,26-May-2020 09:15:05,NA,
EMP12990,VYANJANA.PRABHU25,Vyanjana Prabhu,procurement team,Manager,Data Center,LPT-12990,dev 86687,Terminated,1735846277,2025/08/24,manager504
emp10422,yuvraj.bahl40,Yuvraj Bahl,Brand Team,Director,Data_Center,ws-10422,,Enabled,2023-12-20T23:31:35,NA,manager633
EMP12436,om.bawa8,Om Bawa,information tech,Trainee,data center,VDR-12436,DEV-66648,Active,2023-11-22 01:22:07,,
EMP12366,oscar.lad97,Oscar Lad,Brand Team,Administrator,regional office,LPT-12366.corp.local,dev 50290,ACTIVE,2020-08-14T18:49:18,not available,unknown
EMP11749,HAMSINI.LALA64,Hamsini Lala,Operations,Consultant,Head Office,WS-11749,DEV-72075,Terminated,07/04/2023 06:52,,manager805
emp_11391,gunbir.dubey35,Gunbir Dubey,hr dept,Director,Regional_Office,WS-11391,dev27195,DISABLED,18-Apr-2022 20:33:33,,manager616
EMP12721,advika.pai76,Advika Pai,Procurement,Analyst,Work_From_Home,LPT-12721,DEV-86225,D,21/01/2024,03-03-2025 02:52:15 PM,manager151
EMP-11745,yuvraj.mani31,Yuvraj Mani,Legal Dept,Administrator,Work_From_Home,lpt-11745,DEV81036,ACTIVE,08-16-2021 10:28:57 AM,not available,  manager131  
EMP10741,libni.bhatnagar11,Libni Bhatnagar,IT Dept,Analyst,branch office,LPT-10741,DEV-95426,Active,31/05/2022 12:33,,manager926
EMP 11626,charita_hari90,Charita Hari,IT Support,Officer,Work_From_Home,LPT-11626.corp.local,DEV34651,Exited,08-12-2022 04:30:50 AM,not available,manager684
emp_12358,peter.bumb56,Peter Bumb,Research and Development,Director,remote,VDR_12358,dev 68697,Active,2022-08-19 14:42:00,,
EMP10509,  ishanvi.dugar70  ,Ishanvi Dugar,RnD,Executive,Remote,WS-10509,,Terminated,05/01/2025 19:49,,manager613
EMP10644,janani.rajagopalan6,Janani Rajagopalan,Call Center,Director,Warehouse,vdr-10644,dev16461,Live,2023-09-27T15:30:44,not available,manager411
EMP10597,gaurangi.chaudry25,Gaurangi Chaudry,People Team,Analyst,Warehouse,VDR-10597,,Live,2024-06-21 16:04:56,,manager704
EMP11005,xalak.gill58,Xalak Gill,Call Center,Analyst,Remote,LPT-11005,dev 85695,Left,1659863141,NA,MANAGER929
EMP12015,WARHI.SARRAF16,Warhi Sarraf,RnD,Trainee,,LPT-12015,dev62777,Left,2024-03-22 11:04:08,,manager926
EMP11237,meera.srinivasan63,Meera Srinivasan,Legal,Trainee,,VDR-11237,dev 45608,DISABLED,2025/04/19,2026/02/10,manager680
emp12725,gunbir.viswanathan52,Gunbir Viswanathan,Support,Manager,remote,vdr-12725,dev 48919,LEFT,27-Sep-2020 16:43:42,21/02/2025 14:30,manager684
EMP10518,liam.ahluwalia43,Liam Ahluwalia,Human Resources,Trainee,REGIONAL OFFICE,WS-10518,dev 72786,Active,2021-05-15T23:23:33,,manager520
EMP12240,UCCHAL.CHOUDHARY33,Ucchal Choudhary,MKT,Officer,Warehouse,lpt-12240,DEV81717,Enabled,2021-07-03T12:53:09,NA,manager333
emp_10573,alexander.bumb98,Alexander Bumb,Finance,Consultant,Remote,ws-10573,dev 80136,ACTIVE,1709888696,,NA
EMP11073,rachit.shanker56,Rachit Shanker,IT Support,Executive,Remote,WS-11073,dev 46747,Active,1646993435,NA,manager786
EMP12808,zinal_karnik88,Zinal Karnik,Accounts,Executive,Head_Office,WS-12808,dev39607,ACTIVE,01-Jan-2024 10:21:13,not available,manager587
emp_11763,rachita.baria48,Rachita Baria,customer care,Administrator,DATA CENTER,LPT-11763,dev 96017,ACTIVE,1688769300,not available,manager140
EMP12063,  urvi.kala69  ,Urvi Kala,Accounts,Trainee,DATA CENTER,VDR-12063,,Enabled,1625334081,,
EMP 11316,dalaja.sankar21,Dalaja Sankar,Brand Team,Manager,Warehouse,VDR-11316,,Blocked,14/03/2025 01:54,2026-01-18T03:53:59,manager659
EMP11220,pranit.chadha56,Pranit Chadha,Sales,Officer,Data_Center,lpt-11220,dev 90775,Live,2020/06/09,,
EMP11613,KEVIN.AHUJA64,Kevin Ahuja,Human Resource,Executive,Remote,WS-11613,DEV36293,A,2025-07-03 20:36:50,not available,manager447
EMP-10123,raksha.verma87,Raksha Verma,Marketing,Specialist,,VDR-10123.corp.local,,Live,12-27-2021 11:01:29 AM,,manager734
emp11251,AMRITA.BALAKRISHNAN89,Amrita Balakrishnan,Procurement,Director,,VDR-11251.corp.local,,Exited,,2025-03-25 19:36:58,manager251
EMP10220,,Priya Rajagopalan,IT Dept,Executive,REGIONAL OFFICE,WS-10220,dev72094,Active,2021-04-07 17:49:14,,manager627
EMP12994,zansi.dhar14,Zansi Dhar,Finance,Consultant,work from home,VDR-12994,,Working,2026-02-10T00:55:41,not available,manager716
EMP10358,  anirudh.kapoor37  ,Anirudh Kapoor,MKT,Consultant,Head Office,VDR-10358,DEV69866,ACTIVE,2021-09-15 11:07:33,,manager903
12218,lakshmi.nigam78,Lakshmi Nigam,Finance,Manager,HEAD OFFICE,VDR-12218,DEV98208,Disabled,26/06/2025 21:16,30/01/2026 15:01,manager829
EMP12123,chavvi.naidu26,Chavvi Naidu,RD,Specialist,Data Center,VDR_12123,dev25765,Deactivated,2023-04-02 12:28:55,2026/06/10,manager520
EMP12295,damini.prabhakar11,Damini Prabhakar,procurement team,Officer,WORK FROM HOME,WS-12295,DEV57454,Live,30/07/2022 23:59,NA,manager897
EMP10259,hemal.palla8,Hemal Palla,FINANCE,Officer,Remote,LPT-10259,DEV-85511,Live,31/01/2025,NA,NA
EMP 12855,YAHVI.SINHA85,Yahvi Sinha,OPERATIONS,Director,WORK FROM HOME,WS-12855,DEV63952,Live,2022/05/28,NA,manager373
EMP12830,JAIRAJ.BEN13,Jairaj Ben,operations dept,Director,head office,ws-12830,dev 79017,A,,NA,manager283
emp12465,thomas.majumdar70,Thomas Majumdar,MKT,Director,Data Center,VDR-12465,DEV16787,Working,2024-01-30 20:23:09,NA,
EMP12906,aishani.dayal71,Aishani Dayal,sales dept,Officer,REMOTE,VDR-12906,,Active,30-Sep-2021 00:58:36,NA,manager981
EMP 11675,jatin.narasimhan80,Jatin Narasimhan,People Team,Executive,,VDR_11675,dev 70393,Enabled,2022-10-25 01:44:23,,unknown
EMP12480,harita.dutta68,Harita Dutta,IT Support,Consultant,Remote,,DEV22156,Enabled,2023-11-11T20:44:53,not available,manager582
EMP 10194,ayush.dua87,Ayush Dua,RnD,Analyst,BRANCH OFFICE,LPT-10194,DEV-40932,ACTIVE,2023-02-12 03:25:50,not available,manager680
11845,rajeshri.shetty52,Rajeshri Shetty,legal,Engineer,,WS_11845,dev 97327,Working,1642444189,NA,  manager820  
EMP11536,lila.rege10,Lila Rege,Fin,Specialist,Remote,WS-11536,DEV79168,Blocked,04-16-2026 10:01:48 AM,09/07/2026 09:08,unknown
emp12857,edhitha.loyal90,Edhitha Loyal,Purchase,Trainee,regional office,vdr-12857,DEV80999,Live,01/02/2025 09:48,not available,
EMP-12397,manan.jayaraman61,Manan Jayaraman,Research and Development,Consultant,Work_From_Home,WS_12397,dev 64253,A,1739091402,not available,
EMP10456,daksh.kari74,Daksh Kari,Supply Chain,Engineer,regional office,WS-10456,,Active,,NA,  manager543  
EMP10462,  damyanti.barad71  ,Damyanti Barad,Information Technology,Manager,work from home,VDR-10462,DEV91142,Active,28/04/2024,,manager770
12292,keya.johal9,Keya Johal,Procurement,Director,DATA CENTER,LPT-12292,DEV-29770,Live,09-22-2021 06:34:14 PM,NA,NA
EMP11788,yadavi.kaur93,Yadavi Kaur,Mktg,Administrator,data center,LPT-11788,DEV40210,Active,2025-02-18 12:14:54,not available,manager373
EMP 11767,harita.kakar82,Harita Kakar,Support,Manager,Branch Office,VDR-11767,DEV-26640,DISABLED,2021/03/27,,
EMP10381,tanveer.sankar50,Tanveer Sankar,Ops,Executive,BRANCH OFFICE,lpt-10381,,Working,04-12-2026 05:06:18 AM,NA,manager705
EMP12525,oeshi.gara54,Oeshi Gara,R&D,Director,Remote,VDR-12525,dev 96412,Terminated,2025/05/01,NA,NA
EMP11444,nitesh.dugar65,Nitesh Dugar,HR,Director,DATA CENTER,WS-11444,,A,2020-03-29 17:13:41,,manager270
EMP11187,aarav_chakraborty53,Aarav Chakraborty,Call Center,Manager,Warehouse,LPT-11187,DEV-13104,Working,02-Apr-2023 04:18:57,not available,manager989
EMP 12607,alka.ranganathan93,Alka Ranganathan,finance dept,Engineer,WORK FROM HOME,,DEV25527,A,07-Jun-2020 07:40:54,not available,manager861
EMP12357,  vasana.singhal7  ,Vasana Singhal,IT Dept,Executive,Data Center,VDR-12357,dev70852,ACTIVE,18/08/2022 14:38,,  manager880  
EMP-11842,harita.parekh10,Harita Parekh,Purchase,Administrator,BRANCH OFFICE,LPT-11842,DEV70599,Live,1647625246,,MANAGER894
EMP11554,charles.shah45,Charles Shah,sales dept,Manager,data center,LPT-11554,dev 24733,LWP,,,NA
EMP10059,warjas.sachar28,Warjas Sachar,Human Resources,Director,DATA CENTER,ws-10059,dev 81121,ACTIVE,,,manager530
EMP-11608,  ati.chana43  ,Ati Chana,SALES,Specialist,Work_From_Home,VDR-11608,DEV-63364,Working,03-Aug-2024 12:25:57,,
EMP12638,rachana.tank4,Rachana Tank,R&D,Engineer,,VDR-12638,DEV70797,A,08/04/2023 21:33,not available,unknown
11364,vrinda.ratta87,Vrinda Ratta,RnD,Director,REMOTE,WS-11364,DEV-33163,ACTIVE,01-01-2025 02:29:19 AM,,manager891
EMP 11505,caleb.khurana94,Caleb Khurana,hr dept,Engineer,Remote,WS-11505,DEV70204,ACTIVE,07/06/2025 04:11,,
emp12876,  faqid.gaba42  ,Faqid Gaba,hr dept,Executive,BRANCH OFFICE,WS_12876,dev 49654,Active,,,manager726
EMP12359,rachana.sibal12,Rachana Sibal,LEGAL,Engineer,Data Center,WS-12359,dev65919,A,2020-04-14 22:25:32,,manager438
emp_12928,waida.raju48,Waida Raju,HR,Officer,Remote,VDR-12928,dev43330,ACTIVE,,NA,manager498
EMP11480,,Indali Saraf,Mktg,Executive,Work_From_Home,LPT-11480,DEV62575,Live,1672332688,not available,NA
EMP-10542,jhalak.toor65,Jhalak Toor,marketing dept,Consultant,head office,VDR-10542,dev 43776,L,,2025-10-31T01:00:00,
EMP11133,BRIJESH.HEGDE76,Brijesh Hegde,FINANCE,Engineer,Head Office,,DEV62596,Working,1629424025,NA,
11764,charles.subramaniam30,Charles Subramaniam,sales team,Executive,remote,LPT-11764,DEV-61211,Working,05/07/2020 09:28,not available,manager112
emp_12610,VASUDHA.RAJ58,Vasudha Raj,CS,Specialist,Warehouse,VDR-12610,,Live,1651931020,NA,MANAGER113
EMP11880,yashvi.din95,Yashvi Din,MKT,Director,Head Office,LPT-11880,DEV47375,Enabled,01-20-2026 11:40:41 AM,not available,  manager240  
emp10845,abeer.kashyap41,Abeer Kashyap,Operations,Specialist,Regional Office,WS-10845,dev40924,Terminated,1636357980,,manager381
EMP-12494,dayita.bhatia69,Dayita Bhatia,SALES,Consultant,Branch_Office,LPT-12494,DEV-21139,ACTIVE,2023-06-26T13:53:47,not available,manager397
emp12655,agastya.sarraf35,Agastya Sarraf,Customer Support,Director,Warehouse,VDR-12655,DEV40499,Working,29-Jun-2021 22:44:18,not available,
EMP11475,aarush_din90,Aarush Din,Finance,Director,Remote,WS-11475,dev 14229,Enabled,2024-11-10 00:12:23,NA,unknown
emp11839,OWEN.RAU90,Owen Rau,FINANCE,Analyst,Head_Office,WS-11839,,ACTIVE,,NA,
EMP-12980,girik_pingle83,Girik Pingle,Innovation,Director,BRANCH OFFICE,VDR-12980,DEV-91958,Active,2021-11-28 19:48:13,NA,manager317
EMP11801,ekiya.jaggi5,Ekiya Jaggi,LEGAL,Consultant,Head Office,LPT-11801,DEV-21792,Live,08-May-2021 05:31:54,,manager812
emp11766,indali.pandey62,Indali Pandey,SALES,Engineer,Regional_Office,WS_11766,,A,,,MANAGER666
EMP12493,ojasvi.vohra89,Ojasvi Vohra,information tech,Manager,Head Office,VDR-12493,dev 88063,ACTIVE,30/01/2024,,manager117
EMP11786,garima.arora7,Garima Arora,information tech,Manager,REMOTE,LPT_11786,dev 81891,Live,30/01/2021 21:16,,
EMP11018,  edhitha.saini50  ,Edhitha Saini,finance dept,Specialist,HEAD OFFICE,WS-11018,DEV-15723,A,1620231408,not available,manager743
EMP10435,triveni.palla12,Triveni Palla,finance dept,Specialist,Data_Center,vdr-10435,DEV66283,Live,1705987960,,manager138
EMP 11114,  anamika.iyengar53  ,Anamika Iyengar,OPERATIONS,Manager,Regional_Office,LPT_11114,dev20052,Active,2020-10-17 21:49:41,,  manager158  
EMP10237,naksh.anand12,Naksh Anand,Procurement,Engineer,warehouse,vdr-10237,dev14888,Terminated,,26-Dec-2022 01:31:53,NA
EMP 11075,gopal.uppal74,Gopal Uppal,Purchase,Manager,Regional Office,WS-11075,dev59415,Terminated,,,manager903
EMP10109,warda.raju69,Warda Raju,Legal,Consultant,Regional_Office,VDR-10109,DEV73956,LEFT,21/04/2020 12:49,2022/04/20,manager394
EMP-10781,,Rohan Wali,Innovation,Consultant,Head Office,WS-10781,DEV17213,Live,2021/08/29,,manager327
emp12119,niharika.bal84,Niharika Bal,marketing dept,Specialist,,VDR-12119,dev 82356,A,,not available,MANAGER816
EMP 10163,ojasvi.bansal8,Ojasvi Bansal,R&D,Manager,Work From Home,ws-10163,,Working,06-20-2021 02:55:30 AM,NA,MANAGER824
emp10288,jyoti_guha56,Jyoti Guha,finance dept,Specialist,REGIONAL OFFICE,WS-10288,DEV21232,Enabled,06-Jul-2022 17:05:25,not available,unknown
emp10252,darsh.bal9,Darsh Bal,R&D,Analyst,remote,,DEV-33590,Enabled,,NA,manager846
EMP11073,rachit.shanker56,Rachit Shanker,IT Support,Executive,Remote,WS-11073,dev 46747,Active,1646993435,NA,manager786
EMP12588,,Raksha Gokhale,Business Sales,Executive,Warehouse,vdr-12588,,Working,26/12/2022,,
EMP 12350,chatura.chowdhury52,Chatura Chowdhury,information tech,Specialist,Warehouse,WS-12350,DEV38261,Active,,not available,manager595
emp_10767,pallavi.kunda48,Pallavi Kunda,Operations,Trainee,Data Center,VDR-10767,DEV79033,D,2023/12/31,2026-04-07T12:14:56,
EMP10787,lipika.kumer68,Lipika Kumer,OPERATIONS,Manager,,ws-10787,DEV21593,Enabled,,not available,
EMP11378,chasmum.sachdeva79,Chasmum Sachdeva,Compliance,Specialist,,VDR_11378,DEV55705,Active,2025-08-03T01:04:07,,unknown
EMP11027,ABHA.MANDA57,Abha Manda,information tech,Specialist,Head Office,lpt-11027,DEV59465,Enabled,14/02/2022 18:57,,MANAGER344
emp_11037,abdul.baral80,Abdul Baral,People Team,Analyst,Branch_Office,WS-11037,DEV-75369,A,1618550562,not available,manager757
emp_10869,krishna.chaudry17,Krishna Chaudry,Human Resource,Consultant,REGIONAL OFFICE,VDR-10869,DEV66744,Active,12-29-2020 12:22:31 AM,,manager230
EMP12957,liam.saran13,Liam Saran,IT,Specialist,Regional_Office,ws-12957,,Enabled,07/08/2023 23:24,NA,manager438
EMP-12405,netra.madan80,Netra Madan,Marketing,Consultant,Branch_Office,VDR-12405,DEV51725,A,02-Jul-2026 15:41:18,NA,MANAGER204
EMP11980,eta.saran85,Eta Saran,MKT,Officer,Regional Office,VDR-11980,,Working,,not available,MANAGER974
EMP12159,mitesh_chaudhry88,Mitesh Chaudhry,RnD,Consultant,Branch_Office,VDR-12159,dev 60002,Exited,1589779073,2020-12-22 21:29:02,MANAGER532
EMP-12801,ishwar.bose49,Ishwar Bose,MKT,Director,Regional_Office,VDR-12801,DEV-37085,Left,,2026-07-12 07:30:08,  manager304  
EMP12908,yahvi.mangal15,Yahvi Mangal,Supply Chain,Analyst,regional office,,,Active,25-Aug-2024 22:03:50,not available,
EMP-12053,joshua.setty16,Joshua Setty,Human Resources,Director,remote,LPT-12053.corp.local,DEV27842,LEFT,2020/01/20,not available,manager920
EMP12472,qadim.lalla39,Qadim Lalla,Customer Support,Administrator,REGIONAL OFFICE,ws-12472,DEV-58806,Live,2025-02-09 13:34:22,,manager274
EMP 10461,nidra.mahal64,Nidra Mahal,Research and Development,Consultant,head office,,DEV95638,Live,2023-06-07 10:38:28,,manager670
EMP10911,unnati.krishnan27,Unnati Krishnan,Ops,Executive,Regional_Office,WS-10911,dev 67870,Active,2024/03/28,not available,manager201
EMP 12772,gauri.sabharwal56,Gauri Sabharwal,IT,Administrator,Head Office,lpt-12772,dev43398,Active,31/05/2020 18:56,NA,manager987
EMP-10157,raghav.dutt31,Raghav Dutt,Human Resource,Executive,remote,LPT_10157,dev 32740,Active,19/06/2026 21:45,NA,unknown
EMP10930,,Janani Dasgupta,Legal,Executive,Branch Office,vdr-10930,,Working,2023-11-23T01:32:25,,
12138,anita.varughese46,Anita Varughese,sales dept,Manager,Remote,LPT-12138,DEV-86149,Enabled,06/01/2023 17:38,NA,manager606
EMP-12164,ekansh.mangal49,Ekansh Mangal,marketing dept,Officer,Warehouse,ws-12164,dev 66536,ACTIVE,04/06/2020,NA,manager546
emp_10677,aashi.nadig72,Aashi Nadig,Call Center,Manager,Branch_Office,VDR-10677,,Working,2022/04/22,,manager821
EMP12827,OSCAR.CHHABRA40,Oscar Chhabra,customer care,Director,HEAD OFFICE,WS-12827,dev11374,A,1749728633,NA,manager531
EMP11255,yochana.choudhary64,Yochana Choudhary,information tech,Engineer,head office,VDR-11255.corp.local,DEV38329,Active,11/04/2023,not available,manager207
EMP 10238,sanya_narang5,Sanya Narang,legal,Trainee,,vdr-10238,dev47941,L,2020-01-29T19:00:36,2025-03-16T13:45:56,manager443
EMP11052,lajita.dhingra55,Lajita Dhingra,sales dept,Engineer,data center,LPT-11052.corp.local,,Working,2025-10-02 13:56:55,not available,
11532,anmol.dugar63,Anmol Dugar,IT,Officer,head office,VDR_11532,DEV58952,Active,2023/09/20,NA,NA
emp10243,fariq_atwal39,Fariq Atwal,Procurement,Specialist,Head_Office,WS-10243,,Working,1641268790,not available,  manager221  
EMP10100,turvi.nigam12,Turvi Nigam,SALES,Manager,data center,LPT-10100,DEV94896,DISABLED,28/03/2024 09:34,not available,manager822
EMP10315,girindra.pathak40,Girindra Pathak,hr dept,Executive,remote,VDR-10315,dev 28528,ACTIVE,2023-07-23 10:10:04,NA,manager688
EMP12409,omya.mukherjee26,Omya Mukherjee,sales dept,Administrator,Remote,WS-12409,dev68041,L,1582808676,26/07/2024 16:04,manager713
EMP12513,chakradev.chakraborty45,Chakradev Chakraborty,Call Center,Specialist,data center,VDR-12513.corp.local,DEV-42157,Live,21-Jan-2022 20:25:01,,
emp_11041,sara.raj57,Sara Raj,information tech,Manager,,WS-11041,dev19173,ON_LEAVE,2020-06-10 21:22:08,not available,manager244
emp_11064,yadavi_seshadri1,Yadavi Seshadri,Compliance,Specialist,,ws-11064,DEV73691,Live,2022-11-13T02:46:32,,manager444
EMP10261,pavani.atwal76,Pavani Atwal,Fin,Director,Warehouse,ws-10261,DEV-16145,ON_LEAVE,2025/06/21,not available,manager904
EMP11655,gautam.sama21,Gautam Sama,LEGAL,Officer,Data_Center,LPT-11655,DEV-68062,Enabled,,NA,manager783
EMP12966,veer.lal49,Veer Lal,Finance,Analyst,head office,VDR-12966,,A,22-Aug-2020 15:36:02,NA,MANAGER312
EMP10195,tanay.karnik5,Tanay Karnik,Supply Chain,Executive,Regional_Office,WS-10195,DEV58623,A,,NA,manager240
EMP11941,yatan.chander61,Yatan Chander,information tech,Director,Branch Office,LPT-11941,,Enabled,,not available,manager732
emp11078,  dayita.apte69  ,Dayita Apte,sales dept,Director,data center,WS-11078,dev57844,DISABLED,27/01/2021,2026-03-11 14:01:18,manager209
EMP11847,vinaya.lal10,Vinaya Lal,marketing dept,Consultant,REGIONAL OFFICE,WS-11847,DEV-85926,Live,2024-02-05T06:27:27,not available,  manager225  
EMP10179,ridhi.kadakia61,Ridhi Kadakia,FINANCE,Trainee,DATA CENTER,VDR-10179,dev10688,Terminated,1582938117,07/06/2021,manager844
EMP11412,  praneel.panchal28  ,Praneel Panchal,marketing dept,Executive,REMOTE,vdr-11412,dev23411,ACTIVE,10-Jun-2024 18:50:17,NA,manager884
EMP 10842,  mason.garg83  ,Mason Garg,IT Support,Trainee,work from home,LPT-10842.corp.local,DEV17251,Deactivated,09-17-2020 06:14:25 PM,01/04/2023 13:10,
12389,ryan.borah18,Ryan Borah,Ops Team,Director,warehouse,LPT-12389,,Live,01-31-2020 10:43:58 PM,,MANAGER324
EMP11510,yashoda.kapur75,Yashoda Kapur,R&D,Trainee,Head Office,VDR_11510,dev 16695,Working,1747999567,not available,  manager589  
EMP11995,  dhriti.sami98  ,Dhriti Sami,Compliance,Officer,Branch_Office,LPT-11995,dev20644,Active,2025/03/16,not available,manager943
EMP-10340,prisha.venkataraman28,Prisha Venkataraman,Fin,Director,Warehouse,VDR-10340,dev67984,Disabled,,not available,
11134,GANGA.YOGI55,Ganga Yogi,IT Dept,Specialist,Branch_Office,LPT-11134,dev16678,Working,,NA,manager748
EMP12364,RIA.YADAV87,Ria Yadav,sales team,Director,Remote,LPT-12364,dev20271,D,2025/03/22,04/05/2026,manager673
EMP10748,faqid.kuruvilla95,Faqid Kuruvilla,IT,Officer,Branch Office,LPT-10748,dev13809,Enabled,2020-12-26 14:26:24,NA,manager340
EMP12936,  orinder.karpe99  ,Orinder Karpe,IT Support,Executive,Data Center,VDR-12936,DEV-55597,OOO,2026/05/16,not available,MANAGER843
EMP10662,watika.sant81,Watika Sant,Human Resource,Engineer,WORK FROM HOME,,dev64346,ACTIVE,2022-11-03T01:21:16,,manager925
EMP 10480,kamya.taneja57,Kamya Taneja,SALES,Consultant,Work From Home,vdr-10480,,Enabled,09-02-2021 09:47:47 AM,not available,unknown
10803,  aarna.menon15  ,Aarna Menon,Human Resources,Analyst,work from home,WS-10803,dev66524,Enabled,2020-11-30 23:26:48,not available,manager775
